variable_a,variable_b,AB_parameter_pair,covariance,correlation,kind,cov difference between data and modeldataset,generation,corr difference between data and model,cov difference between data and model,dataset
fold_growth,added_length,"$\delta \phi$, $\delta \Delta$",-0.013803684583870797,-0.16391700086142144,trace_centered,,1,0.0,0.0,NC
fold_growth,added_length,"$\overline{\phi}$, $\overline{\Delta}$",0.0014722271004890038,0.017482509791700324,time_averages,,1,0.0,0.0,NC
fold_growth,added_length,"$\phi$, $\Delta$",-0.012331457483381793,-0.14643449106972112,model,,1,0.0,0.0,NC
fold_growth,added_length,"$\phi$, $\Delta$",0.02095818818725107,0.24887582226832647,physical_units,,2,0.0,0.0,NC
fold_growth,added_length,"$\delta \phi$, $\delta \Delta$",0.019485961086762066,0.23139331247662612,trace_centered,,2,0.0,0.0,NC
fold_growth,added_length,"$\overline{\phi}$, $\overline{\Delta}$",0.0014722271004890038,0.017482509791700324,time_averages,,2,0.0,0.0,NC
fold_growth,added_length,"$\phi$, $\Delta$",0.02095818818725107,0.24887582226832647,model,,2,0.0,0.0,NC
fold_growth,added_length,"$\phi$, $\Delta$",-0.014431583341253775,-0.17137321883927162,physical_units,,3,0.0,0.0,NC
fold_growth,added_length,"$\delta \phi$, $\delta \Delta$",-0.01590381044174278,-0.18885572863097194,trace_centered,,3,0.0,0.0,NC
fold_growth,added_length,"$\overline{\phi}$, $\overline{\Delta}$",0.0014722271004890038,0.017482509791700324,time_averages,,3,0.0,0.0,NC
fold_growth,added_length,"$\phi$, $\Delta$",-0.014431583341253775,-0.17137321883927162,model,,3,0.0,0.0,NC
fold_growth,added_length,"$\phi$, $\Delta$",-0.0035061294334459655,-0.04163484161569109,physical_units,,4,6.938893903907228e-18,4.336808689942018e-19,NC
fold_growth,added_length,"$\delta \phi$, $\delta \Delta$",-0.004978356533934969,-0.059117351407391404,trace_centered,,4,6.938893903907228e-18,4.336808689942018e-19,NC
fold_growth,added_length,"$\overline{\phi}$, $\overline{\Delta}$",0.0014722271004890038,0.017482509791700324,time_averages,,4,6.938893903907228e-18,4.336808689942018e-19,NC
fold_growth,added_length,"$\phi$, $\Delta$",-0.003506129433445965,-0.04163484161569108,model,,4,6.938893903907228e-18,4.336808689942018e-19,NC
fold_growth,added_length,"$\phi$, $\Delta$",0.016344635747523407,0.19409047313620442,physical_units,,5,0.0,0.0,NC
fold_growth,added_length,"$\delta \phi$, $\delta \Delta$",0.014872408647034404,0.1766079633445041,trace_centered,,5,0.0,0.0,NC
fold_growth,added_length,"$\overline{\phi}$, $\overline{\Delta}$",0.0014722271004890038,0.017482509791700324,time_averages,,5,0.0,0.0,NC
fold_growth,added_length,"$\phi$, $\Delta$",0.016344635747523407,0.19409047313620442,model,,5,0.0,0.0,NC
fold_growth,generationtime,"$\phi$, $\tau$",0.0002668735770715798,0.015213957513418733,physical_units,,0,0.0,0.0,NC
fold_growth,generationtime,"$\delta \phi$, $\delta \tau$",-0.000454924454764747,-0.025934382124123384,trace_centered,,0,0.0,0.0,NC
fold_growth,generationtime,"$\overline{\phi}$, $\overline{\tau}$",0.0007217980318363268,0.041148339637542115,time_averages,,0,0.0,0.0,NC
fold_growth,generationtime,"$\phi$, $\tau$",0.0002668735770715798,0.015213957513418733,model,,0,0.0,0.0,NC
fold_growth,generationtime,"$\phi$, $\tau$",-0.0015497707561560677,-0.08834949753520634,physical_units,,1,1.3877787807814457e-17,2.168404344971009e-19,NC
fold_growth,generationtime,"$\delta \phi$, $\delta \tau$",-0.0022715687879923943,-0.12949783717274843,trace_centered,,1,1.3877787807814457e-17,2.168404344971009e-19,NC
fold_growth,generationtime,"$\overline{\phi}$, $\overline{\tau}$",0.0007217980318363268,0.041148339637542115,time_averages,,1,1.3877787807814457e-17,2.168404344971009e-19,NC
fold_growth,generationtime,"$\phi$, $\tau$",-0.0015497707561560675,-0.08834949753520632,model,,1,1.3877787807814457e-17,2.168404344971009e-19,NC
fold_growth,generationtime,"$\phi$, $\tau$",0.004883132776646427,0.2783781572214432,physical_units,,2,0.0,0.0,NC
fold_growth,generationtime,"$\delta \phi$, $\delta \tau$",0.0041613347448101,0.2372298175839011,trace_centered,,2,0.0,0.0,NC
fold_growth,generationtime,"$\overline{\phi}$, $\overline{\tau}$",0.0007217980318363268,0.041148339637542115,time_averages,,2,0.0,0.0,NC
fold_growth,generationtime,"$\phi$, $\tau$",0.004883132776646427,0.2783781572214432,model,,2,0.0,0.0,NC
fold_growth,generationtime,"$\phi$, $\tau$",-0.0014270469181382535,-0.08135324381097227,physical_units,,3,0.0,0.0,NC
fold_growth,generationtime,"$\delta \phi$, $\delta \tau$",-0.0021488449499745804,-0.12250158344851439,trace_centered,,3,0.0,0.0,NC
fold_growth,generationtime,"$\overline{\phi}$, $\overline{\tau}$",0.0007217980318363268,0.041148339637542115,time_averages,,3,0.0,0.0,NC
fold_growth,generationtime,"$\phi$, $\tau$",-0.0014270469181382535,-0.08135324381097227,model,,3,0.0,0.0,NC
fold_growth,generationtime,"$\phi$, $\tau$",-0.0003504108774764497,-0.019976260897258426,physical_units,,4,3.469446951953614e-18,1.0842021724855044e-19,NC
fold_growth,generationtime,"$\delta \phi$, $\delta \tau$",-0.0010722089093127764,-0.06112460053480054,trace_centered,,4,3.469446951953614e-18,1.0842021724855044e-19,NC
fold_growth,generationtime,"$\overline{\phi}$, $\overline{\tau}$",0.0007217980318363268,0.041148339637542115,time_averages,,4,3.469446951953614e-18,1.0842021724855044e-19,NC
fold_growth,generationtime,"$\phi$, $\tau$",-0.0003504108774764496,-0.019976260897258423,model,,4,3.469446951953614e-18,1.0842021724855044e-19,NC
fold_growth,generationtime,"$\phi$, $\tau$",0.0037191608485110427,0.21202232066474253,physical_units,,5,0.0,0.0,NC
fold_growth,generationtime,"$\delta \phi$, $\delta \tau$",0.0029973628166747156,0.1708739810272004,trace_centered,,5,0.0,0.0,NC
fold_growth,generationtime,"$\overline{\phi}$, $\overline{\tau}$",0.0007217980318363268,0.041148339637542115,time_averages,,5,0.0,0.0,NC
fold_growth,generationtime,"$\phi$, $\tau$",0.0037191608485110427,0.21202232066474253,model,,5,0.0,0.0,NC
fold_growth,length_birth,"$\phi$, $x_0$",-0.0002882666327929698,-0.004902417994835914,physical_units,,0,0.0,0.0,NC
fold_growth,length_birth,"$\delta \phi$, $\delta x_0$",-0.00040694896402808405,-0.006920793797400499,trace_centered,,0,0.0,0.0,NC
fold_growth,length_birth,"$\overline{\phi}$, $\overline{x_0}$",0.00011868233123511427,0.0020183758025645844,time_averages,,0,0.0,0.0,NC
fold_growth,length_birth,"$\phi$, $x_0$",-0.0002882666327929698,-0.004902417994835914,model,,0,0.0,0.0,NC
fold_growth,length_birth,"$\phi$, $x_0$",0.0028490395863948574,0.04845230542645951,physical_units,,1,0.0,0.0,NC
fold_growth,length_birth,"$\delta \phi$, $\delta x_0$",0.0027303572551597433,0.04643392962389493,trace_centered,,1,0.0,0.0,NC
fold_growth,length_birth,"$\overline{\phi}$, $\overline{x_0}$",0.00011868233123511427,0.0020183758025645844,time_averages,,1,0.0,0.0,NC
fold_growth,length_birth,"$\phi$, $x_0$",0.0028490395863948574,0.04845230542645951,model,,1,0.0,0.0,NC
fold_growth,length_birth,"$\phi$, $x_0$",0.0035557087476054622,0.06047030271857954,physical_units,,2,0.0,0.0,NC
fold_growth,length_birth,"$\delta \phi$, $\delta x_0$",0.003437026416370348,0.05845192691601496,trace_centered,,2,0.0,0.0,NC
fold_growth,length_birth,"$\overline{\phi}$, $\overline{x_0}$",0.00011868233123511427,0.0020183758025645844,time_averages,,2,0.0,0.0,NC
fold_growth,length_birth,"$\phi$, $x_0$",0.0035557087476054622,0.06047030271857954,model,,2,0.0,0.0,NC
fold_growth,length_birth,"$\phi$, $x_0$",-0.0003354387186263672,-0.005704651955121143,physical_units,,3,0.0,0.0,NC
fold_growth,length_birth,"$\delta \phi$, $\delta x_0$",-0.00045412104986148146,-0.007723027757685727,trace_centered,,3,0.0,0.0,NC
fold_growth,length_birth,"$\overline{\phi}$, $\overline{x_0}$",0.00011868233123511427,0.0020183758025645844,time_averages,,3,0.0,0.0,NC
fold_growth,length_birth,"$\phi$, $x_0$",-0.0003354387186263672,-0.005704651955121143,model,,3,0.0,0.0,NC
fold_growth,length_birth,"$\phi$, $x_0$",0.009107609551516606,0.15488892530742934,physical_units,,4,0.0,0.0,NC
fold_growth,length_birth,"$\delta \phi$, $\delta x_0$",0.008988927220281492,0.15287054950486476,trace_centered,,4,0.0,0.0,NC
fold_growth,length_birth,"$\overline{\phi}$, $\overline{x_0}$",0.00011868233123511427,0.0020183758025645844,time_averages,,4,0.0,0.0,NC
fold_growth,length_birth,"$\phi$, $x_0$",0.009107609551516606,0.15488892530742934,model,,4,0.0,0.0,NC
fold_growth,length_birth,"$\phi$, $x_0$",-0.010122130247283612,-0.17214241200782598,physical_units,,5,0.0,0.0,NC
fold_growth,length_birth,"$\delta \phi$, $\delta x_0$",-0.010240812578518726,-0.17416078781039057,trace_centered,,5,0.0,0.0,NC
fold_growth,length_birth,"$\overline{\phi}$, $\overline{x_0}$",0.00011868233123511427,0.0020183758025645844,time_averages,,5,0.0,0.0,NC
fold_growth,length_birth,"$\phi$, $x_0$",-0.010122130247283612,-0.17214241200782598,model,,5,0.0,0.0,NC
fold_growth,length_final,"$\phi$, $x_\tau$",0.008372877564799706,0.0811768793817016,physical_units,,0,0.0,0.0,NC
fold_growth,length_final,"$\delta \phi$, $\delta x_\tau$",0.006781968133075591,0.06575266446313921,trace_centered,,0,0.0,0.0,NC
fold_growth,length_final,"$\overline{\phi}$, $\overline{x_\tau}$",0.0015909094317241156,0.01542421491856239,time_averages,,0,0.0,0.0,NC
fold_growth,length_final,"$\phi$, $x_\tau$",0.008372877564799706,0.0811768793817016,model,,0,0.0,0.0,NC
fold_growth,length_final,"$\phi$, $x_\tau$",-0.009482417896986926,-0.09193411559088169,physical_units,,1,0.0,0.0,NC
fold_growth,length_final,"$\delta \phi$, $\delta x_\tau$",-0.011073327328711042,-0.10735833050944409,trace_centered,,1,0.0,0.0,NC
fold_growth,length_final,"$\overline{\phi}$, $\overline{x_\tau}$",0.0015909094317241156,0.01542421491856239,time_averages,,1,0.0,0.0,NC
fold_growth,length_final,"$\phi$, $x_\tau$",-0.009482417896986926,-0.09193411559088169,model,,1,0.0,0.0,NC
fold_growth,length_final,"$\phi$, $x_\tau$",0.024513896934856522,0.23766759268310353,physical_units,,2,0.0,0.0,NC
fold_growth,length_final,"$\delta \phi$, $\delta x_\tau$",0.022922987503132406,0.22224337776454114,trace_centered,,2,0.0,0.0,NC
fold_growth,length_final,"$\overline{\phi}$, $\overline{x_\tau}$",0.0015909094317241156,0.01542421491856239,time_averages,,2,0.0,0.0,NC
fold_growth,length_final,"$\phi$, $x_\tau$",0.024513896934856522,0.23766759268310353,model,,2,0.0,0.0,NC
fold_growth,length_final,"$\phi$, $x_\tau$",-0.014767022059880116,-0.1431695088462088,physical_units,,3,0.0,0.0,NC
fold_growth,length_final,"$\delta \phi$, $\delta x_\tau$",-0.016357931491604232,-0.1585937237647712,trace_centered,,3,0.0,0.0,NC
fold_growth,length_final,"$\overline{\phi}$, $\overline{x_\tau}$",0.0015909094317241156,0.01542421491856239,time_averages,,3,0.0,0.0,NC
fold_growth,length_final,"$\phi$, $x_\tau$",-0.014767022059880116,-0.1431695088462088,model,,3,0.0,0.0,NC
fold_growth,length_final,"$\phi$, $x_\tau$",0.005601480118070645,0.054307574950726974,physical_units,,4,0.0,0.0,NC
fold_growth,length_final,"$\delta \phi$, $\delta x_\tau$",0.00401057068634653,0.03888336003216458,trace_centered,,4,0.0,0.0,NC
fold_growth,length_final,"$\overline{\phi}$, $\overline{x_\tau}$",0.0015909094317241156,0.01542421491856239,time_averages,,4,0.0,0.0,NC
fold_growth,length_final,"$\phi$, $x_\tau$",0.005601480118070645,0.054307574950726974,model,,4,0.0,0.0,NC
fold_growth,length_final,"$\phi$, $x_\tau$",0.006222505500239794,0.060328551867105194,physical_units,,5,0.0,0.0,NC
fold_growth,length_final,"$\delta \phi$, $\delta x_\tau$",0.004631596068515678,0.0449043369485428,trace_centered,,5,0.0,0.0,NC
fold_growth,length_final,"$\overline{\phi}$, $\overline{x_\tau}$",0.0015909094317241156,0.01542421491856239,time_averages,,5,0.0,0.0,NC
fold_growth,length_final,"$\phi$, $x_\tau$",0.006222505500239794,0.060328551867105194,model,,5,0.0,0.0,NC
fold_growth,growth_rate,"$\phi$, $\alpha$",0.0006466553686531799,0.025592768351538293,physical_units,,0,-6.938893903907228e-18,-2.168404344971009e-19,NC
fold_growth,growth_rate,"$\delta \phi$, $\delta \alpha$",0.0019626745920153597,0.07767704192654587,trace_centered,,0,-6.938893903907228e-18,-2.168404344971009e-19,NC
fold_growth,growth_rate,"$\overline{\phi}$, $\overline{\alpha}$",-0.00131601922336218,-0.052084273575007584,time_averages,,0,-6.938893903907228e-18,-2.168404344971009e-19,NC
fold_growth,growth_rate,"$\phi$, $\alpha$",0.0006466553686531797,0.025592768351538286,model,,0,-6.938893903907228e-18,-2.168404344971009e-19,NC
fold_growth,growth_rate,"$\phi$, $\alpha$",-0.002687763860624113,-0.10637399951052107,physical_units,,1,0.0,0.0,NC
fold_growth,growth_rate,"$\delta \phi$, $\delta \alpha$",-0.001371744637261933,-0.05428972593551348,trace_centered,,1,0.0,0.0,NC
fold_growth,growth_rate,"$\overline{\phi}$, $\overline{\alpha}$",-0.00131601922336218,-0.052084273575007584,time_averages,,1,0.0,0.0,NC
fold_growth,growth_rate,"$\phi$, $\alpha$",-0.002687763860624113,-0.10637399951052107,model,,1,0.0,0.0,NC
fold_growth,growth_rate,"$\phi$, $\alpha$",-0.006866575862162423,-0.2717594161084571,physical_units,,2,0.0,0.0,NC
fold_growth,growth_rate,"$\delta \phi$, $\delta \alpha$",-0.005550556638800243,-0.2196751425334495,trace_centered,,2,0.0,0.0,NC
fold_growth,growth_rate,"$\overline{\phi}$, $\overline{\alpha}$",-0.00131601922336218,-0.052084273575007584,time_averages,,2,0.0,0.0,NC
fold_growth,growth_rate,"$\phi$, $\alpha$",-0.006866575862162423,-0.2717594161084571,model,,2,0.0,0.0,NC
fold_growth,growth_rate,"$\phi$, $\alpha$",-0.004145548107703592,-0.1640689269024199,physical_units,,3,0.0,0.0,NC
fold_growth,growth_rate,"$\delta \phi$, $\delta \alpha$",-0.002829528884341412,-0.1119846533274123,trace_centered,,3,0.0,0.0,NC
fold_growth,growth_rate,"$\overline{\phi}$, $\overline{\alpha}$",-0.00131601922336218,-0.052084273575007584,time_averages,,3,0.0,0.0,NC
fold_growth,growth_rate,"$\phi$, $\alpha$",-0.004145548107703592,-0.1640689269024199,model,,3,0.0,0.0,NC
fold_growth,growth_rate,"$\phi$, $\alpha$",-0.0023186654492910502,-0.09176614098482441,physical_units,,4,0.0,0.0,NC
fold_growth,growth_rate,"$\delta \phi$, $\delta \alpha$",-0.0010026462259288703,-0.03968186740981683,trace_centered,,4,0.0,0.0,NC
fold_growth,growth_rate,"$\overline{\phi}$, $\overline{\alpha}$",-0.00131601922336218,-0.052084273575007584,time_averages,,4,0.0,0.0,NC
fold_growth,growth_rate,"$\phi$, $\alpha$",-0.0023186654492910502,-0.09176614098482441,model,,4,0.0,0.0,NC
fold_growth,growth_rate,"$\phi$, $\alpha$",-8.390016171041272e-07,-3.320528224768859e-05,physical_units,,5,6.166399856011306e-19,1.5670109524204556e-20,NC
fold_growth,growth_rate,"$\delta \phi$, $\delta \alpha$",0.0013151802217450759,0.05205106829275989,trace_centered,,5,6.166399856011306e-19,1.5670109524204556e-20,NC
fold_growth,growth_rate,"$\overline{\phi}$, $\overline{\alpha}$",-0.00131601922336218,-0.052084273575007584,time_averages,,5,6.166399856011306e-19,1.5670109524204556e-20,NC
fold_growth,growth_rate,"$\phi$, $\alpha$",-8.390016171041115e-07,-3.3205282247687975e-05,model,,5,6.166399856011306e-19,1.5670109524204556e-20,NC
division_ratio,division_ratio,$f$,4.6067501296509055e-05,0.040147892528219944,physical_units,,0,0.0,0.0,NC
division_ratio,division_ratio,$\delta f$,-7.628889465417819e-06,-0.006648587957829476,trace_centered,,0,0.0,0.0,NC
division_ratio,division_ratio,$\overline{f}$,5.3696390761926874e-05,0.046796480486049424,time_averages,,0,0.0,0.0,NC
division_ratio,division_ratio,$f$,4.6067501296509055e-05,0.040147892528219944,model,,0,0.0,0.0,NC
division_ratio,division_ratio,$f$,-0.00013735239996091094,-0.11970281080866024,physical_units,,1,0.0,0.0,NC
division_ratio,division_ratio,$\delta f$,-0.00019104879072283782,-0.16649929129470967,trace_centered,,1,0.0,0.0,NC
division_ratio,division_ratio,$\overline{f}$,5.3696390761926874e-05,0.046796480486049424,time_averages,,1,0.0,0.0,NC
division_ratio,division_ratio,$f$,-0.00013735239996091094,-0.11970281080866024,model,,1,0.0,0.0,NC
division_ratio,division_ratio,$f$,4.901777585498744e-05,0.04271906097818985,physical_units,,2,0.0,0.0,NC
division_ratio,division_ratio,$\delta f$,-4.678614906939432e-06,-0.00407741950785957,trace_centered,,2,0.0,0.0,NC
division_ratio,division_ratio,$\overline{f}$,5.3696390761926874e-05,0.046796480486049424,time_averages,,2,0.0,0.0,NC
division_ratio,division_ratio,$f$,4.901777585498744e-05,0.04271906097818985,model,,2,0.0,0.0,NC
division_ratio,division_ratio,$f$,4.241390192120604e-05,0.03696377550575073,physical_units,,3,0.0,0.0,NC
division_ratio,division_ratio,$\delta f$,-1.1282488840720837e-05,-0.009832704980298692,trace_centered,,3,0.0,0.0,NC
division_ratio,division_ratio,$\overline{f}$,5.3696390761926874e-05,0.046796480486049424,time_averages,,3,0.0,0.0,NC
division_ratio,division_ratio,$f$,4.241390192120604e-05,0.03696377550575073,model,,3,0.0,0.0,NC
division_ratio,division_ratio,$f$,0.0002968613128446761,0.25871505396316113,physical_units,,4,0.0,0.0,NC
division_ratio,division_ratio,$\delta f$,0.00024316492208274922,0.2119185734771117,trace_centered,,4,0.0,0.0,NC
division_ratio,division_ratio,$\overline{f}$,5.3696390761926874e-05,0.046796480486049424,time_averages,,4,0.0,0.0,NC
division_ratio,division_ratio,$f$,0.0002968613128446761,0.25871505396316113,model,,4,0.0,0.0,NC
division_ratio,division_ratio,$f$,7.30316333239296e-05,0.06364717172258876,physical_units,,5,0.0,0.0,NC
division_ratio,division_ratio,$\delta f$,1.933524256200272e-05,0.01685069123653933,trace_centered,,5,0.0,0.0,NC
division_ratio,division_ratio,$\overline{f}$,5.3696390761926874e-05,0.046796480486049424,time_averages,,5,0.0,0.0,NC
division_ratio,division_ratio,$f$,7.30316333239296e-05,0.06364717172258876,model,,5,0.0,0.0,NC
division_ratio,added_length,"$f$, $\Delta$",-0.002918912080703805,-0.1348450645578899,physical_units,,0,0.0,0.0,NC
division_ratio,added_length,"$\delta f$, $\delta \Delta$",-0.0024108843781250324,-0.1113756943071377,trace_centered,,0,0.0,0.0,NC
division_ratio,added_length,"$\overline{f}$, $\overline{\Delta}$",-0.0005080277025787725,-0.023469370250752193,time_averages,,0,0.0,0.0,NC
division_ratio,added_length,"$f$, $\Delta$",-0.002918912080703805,-0.1348450645578899,model,,0,0.0,0.0,NC
division_ratio,added_length,"$f$, $\Delta$",-0.002446988628388151,-0.11304360338522497,physical_units,,1,0.0,0.0,NC
division_ratio,added_length,"$\delta f$, $\delta \Delta$",-0.0019389609258093788,-0.08957423313447278,trace_centered,,1,0.0,0.0,NC
division_ratio,added_length,"$\overline{f}$, $\overline{\Delta}$",-0.0005080277025787725,-0.023469370250752193,time_averages,,1,0.0,0.0,NC
division_ratio,added_length,"$f$, $\Delta$",-0.002446988628388151,-0.11304360338522497,model,,1,0.0,0.0,NC
division_ratio,added_length,"$f$, $\Delta$",-0.0023672362793163483,-0.10935928184285168,physical_units,,2,0.0,0.0,NC
division_ratio,added_length,"$\delta f$, $\delta \Delta$",-0.0018592085767375759,-0.0858899115920995,trace_centered,,2,0.0,0.0,NC
division_ratio,added_length,"$\overline{f}$, $\overline{\Delta}$",-0.0005080277025787725,-0.023469370250752193,time_averages,,2,0.0,0.0,NC
division_ratio,added_length,"$f$, $\Delta$",-0.0023672362793163483,-0.10935928184285168,model,,2,0.0,0.0,NC
division_ratio,added_length,"$f$, $\Delta$",0.0012362019909542225,0.057108858597968,physical_units,,3,0.0,0.0,NC
division_ratio,added_length,"$\delta f$, $\delta \Delta$",0.0017442296935329948,0.08057822884872018,trace_centered,,3,0.0,0.0,NC
division_ratio,added_length,"$\overline{f}$, $\overline{\Delta}$",-0.0005080277025787725,-0.023469370250752193,time_averages,,3,0.0,0.0,NC
division_ratio,added_length,"$f$, $\Delta$",0.0012362019909542225,0.057108858597968,model,,3,0.0,0.0,NC
division_ratio,added_length,"$f$, $\Delta$",-0.002415412182691369,-0.11158486542369492,physical_units,,4,0.0,0.0,NC
division_ratio,added_length,"$\delta f$, $\delta \Delta$",-0.0019073844801125966,-0.08811549517294273,trace_centered,,4,0.0,0.0,NC
