dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Shuffled,28.0,[ 5  9 13],"[0.4535440824170849, 0.6833186300783923, 0.7484313264465698]",[0.46532838 0.63925851 0.77975588],$r$,dfa (short)
Trace,35.0,[ 5  9 13 17 21 25 29],"[0.4617449858833604, 0.6055916151109589, 0.6835183602012675, 0.7372882353487259, 0.7896670406695011, 0.8211287279542601, 0.8576528080695207]","[0.47886547 0.58636215 0.66556391 0.73001362 0.78514491 0.83375581
 0.87750062]",$r$,dfa (short)
Shuffled,35.0,[ 5  9 13 17 21 25 29],"[0.5139463515374469, 0.7197073988596139, 0.7914057438575701, 0.8416513340240629, 0.9021141952626092, 0.955190261821685, 0.9944806709181205]","[0.54490436 0.67173472 0.7656876  0.84241837 0.90823506 0.96639569
 1.01883101]",$r$,dfa (short)
Trace,36.0,[ 5  9 13 17 21 25 29 33],"[0.4798710597530899, 0.6394257937386096, 0.7170344641530433, 0.7360439575828747, 0.7720494234597784, 0.7853218358469078, 0.7889066601692001, 0.7965752272999809]","[0.52298967 0.60713146 0.66652389 0.71348608 0.75279608 0.7868568
 0.81706293 0.84430246]",$r$,dfa (short)
Shuffled,36.0,[ 5  9 13 17 21 25 29 33],"[0.4542475721762228, 0.606244083172246, 0.7692456064814579, 0.9351298200328686, 1.069799101411241, 1.1534887677842238, 1.1869060527787854, 1.228629738461535]","[0.45406178 0.6306255  0.77449533 0.89976029 1.01253912 1.11616295
 1.2126887  1.30349444]",$r$,dfa (short)
Trace,41.0,[ 5  9 13 17 21 25],"[0.4513753821377309, 0.5645484765225609, 0.62482909067315, 0.6695215864605764, 0.6967899108796181, 0.7089257455949608]",[0.46539732 0.54965615 0.60996108 0.65808904 0.69865809 0.73400852],$r$,dfa (short)
Shuffled,41.0,[ 5  9 13 17 21 25],"[0.4620644155833461, 0.6979319103480484, 0.8596620898407246, 1.0174078510990026, 1.1371504903734893, 1.2231072126412985]",[0.47482989 0.67877682 0.84881814 0.99917695 1.13614243 1.26318225],$r$,dfa (short)
Trace,42.0,[ 5  9 13 17 21],"[0.5075719493872626, 0.6543328254047248, 0.7285307688504896, 0.7642864861993495, 0.797897242670655]",[0.52376783 0.62997593 0.70711251 0.76928058 0.82207473],$r$,dfa (short)
Shuffled,42.0,[ 5  9 13 17 21],"[0.4869828531134391, 0.7114217423712685, 0.8137999077419812, 0.8980309299140742, 0.9376773342208118]",[0.51060162 0.66817875 0.79062469 0.89388635 0.98463582],$r$,dfa (short)
Trace,47.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73],"[0.45362485730337837, 0.5997588443997829, 0.6793454243724198, 0.7353539111865395, 0.7826699761471962, 0.8129493070448319, 0.8355332994453271, 0.8618715863030321, 0.8805596187763638, 0.9011318722925221, 0.9291302657466397, 0.9463105039469984, 0.957692950844567, 0.9702773538886021, 0.9842556380775758, 0.997112281981817, 1.0084143773853247, 1.0194860336386795]","[0.50321477 0.59179468 0.65497543 0.705283   0.74761593 0.78445192
 0.81723556 0.84689    0.87404447 0.89914895 0.92253746 0.94446536
 0.96513273 0.9846995  1.00329573 1.02102872 1.03798818 1.0542499 ]",$r$,dfa (short)
Shuffled,47.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73],"[0.41678922047386163, 0.626853613833312, 0.79280402455282, 0.9354802184402069, 1.0515130380478286, 1.1240145676449391, 1.1882834171951462, 1.2479754016167155, 1.3077451286310697, 1.3766050944594201, 1.4418567366886605, 1.5022699556488213, 1.5594862466973194, 1.6118528741899618, 1.656887547280571, 1.7043570529246252, 1.7498573224194123, 1.7826991038397988]","[0.46715578 0.63203533 0.76360912 0.87657023 0.97719604 1.0688648
 1.15364383 1.23290789 1.30762644 1.37851361 1.44611358 1.51085239
 1.57307104 1.63304753 1.69101208 1.7471579  1.80164903 1.85462615]",$r$,dfa (short)
Trace,48.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65],"[0.42024342778577256, 0.641503742012139, 0.7403528863431189, 0.7963223409625098, 0.8492381344414418, 0.8846235324347271, 0.9103562358138007, 0.9292424698781725, 0.9466397888745886, 0.9551248442929897, 0.9580974858413437, 0.9534074773554527, 0.9445618469519055, 0.9369506016626921, 0.9304721984057666, 0.9254834466153548]","[0.53155462 0.62064468 0.68382268 0.73393364 0.77597794 0.81247673
 0.84489628 0.87417167 0.90093915 0.92565306 0.94865014 0.97018758
 0.99046664 1.00964803 1.02786233 1.04521718]",$r$,dfa (short)
Shuffled,48.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65],"[0.3962366394641464, 0.6762951215281139, 0.8286198715935859, 0.9386556022125371, 1.009556548960196, 1.0474899708777636, 1.083580634871672, 1.1314663149483792, 1.1812532049760254, 1.2410611913138059, 1.309852008143286, 1.3781221762374616, 1.4468515622765248, 1.5170681639542665, 1.5809778850398455, 1.6452039532571712]","[0.47193649 0.62614007 0.74728932 0.85021508 0.94117639 1.02351272
 1.09925388 1.16974227 1.23592004 1.29847833 1.35794189 1.41472019
 1.46913998 1.52146695 1.57192052 1.62068442]",$r$,dfa (short)
Trace,51.0,[ 5  9 13 17 21],"[0.4435621545801737, 0.5369307547797206, 0.5820778612377392, 0.5842825293481259, 0.5783767896390946]",[0.4613998  0.51650736 0.55428205 0.5835712  0.60772768],$r$,dfa (short)
Shuffled,51.0,[ 5  9 13 17 21],"[0.5485557343308314, 0.6780618868267666, 0.7942530716223747, 0.8360427613761666, 0.8586591651418273]",[0.55814613 0.67555611 0.76125978 0.83056638 0.88957327],$r$,dfa (short)
Trace,52.0,[ 5  9 13 17 21 25],"[0.461730996580359, 0.5756690973393679, 0.6414070588784418, 0.6803107538645601, 0.7069980795751601, 0.7210144570599839]",[0.4765527  0.56133569 0.62188603 0.67014066 0.71077248 0.74614677],$r$,dfa (short)
Shuffled,52.0,[ 5  9 13 17 21 25],"[0.44245438315308183, 0.6507480105814301, 0.7817709057045019, 0.9137171021426547, 1.0065267945080785, 1.0812562495774372]",[0.45503528 0.63067994 0.77356687 0.89783903 1.00963075 1.1122786 ],$r$,dfa (short)
